entity_id,state,created
sensor.total_house_power,1061.28,2020-04-16 15:43:52.004555
sensor.total_house_power,870.44,2020-04-16 15:43:57.203854
sensor.total_house_power,865.98,2020-04-16 15:44:11.010903
sensor.total_house_power,1067.82,2020-04-16 15:44:13.004708
sensor.total_house_power,943.38,2020-04-16 15:44:24.005223
sensor.total_house_power,1043.67,2020-04-16 15:44:26.005995
sensor.total_house_power,571.36,2020-04-16 15:44:37.168635
sensor.total_house_power,504.61,2020-04-16 15:44:45.006151
sensor.total_house_power,680.17,2020-04-16 15:44:47.004856
sensor.total_house_power,625.90,2020-04-16 15:45:00.004803
sensor.total_house_power,700.18,2020-04-16 15:45:14.006842
sensor.total_house_power,659.51,2020-04-16 15:45:21.013369
sensor.total_house_power,457.66,2020-04-16 15:45:32.174798
sensor.total_house_power,612.78,2020-04-16 15:45:33.128440
sensor.total_house_power,477.99,2020-04-16 15:45:46.005945
sensor.total_house_power,707.46,2020-04-16 15:45:48.004756
sensor.total_house_power,464.31,2020-04-16 15:46:06.215980
sensor.total_house_power,476.49,2020-04-16 15:46:20.005632
sensor.total_house_power,671.77,2020-04-16 15:46:21.162821
sensor.total_house_power,521.12,2020-04-16 15:46:54.010216
sensor.total_house_power,639.16,2020-04-16 15:46:56.004164
sensor.total_house_power,445.73,2020-04-16 15:47:08.003853
sensor.total_house_power,614.04,2020-04-16 15:47:09.006933
sensor.total_house_power,698.92,2020-04-16 15:47:22.172764
sensor.total_house_power,437.81,2020-04-16 15:47:41.171851
sensor.total_house_power,681.54,2020-04-16 15:47:57.034143
sensor.total_house_power,442.94,2020-04-16 15:48:16.005584
sensor.total_house_power,674.29,2020-04-16 15:48:18.005689
sensor.total_house_power,505.93,2020-04-16 15:48:28.433325
sensor.total_house_power,649.04,2020-04-16 15:48:31.005619
sensor.total_house_power,487.03,2020-04-16 15:48:49.265760
sensor.total_house_power,641.92,2020-04-16 15:49:04.221264
sensor.total_house_power,697.46,2020-04-16 15:49:18.262349
sensor.total_house_power,669.01,2020-04-16 15:49:26.005597
sensor.total_house_power,435.49,2020-04-16 15:49:38.037266
sensor.total_house_power,647.37,2020-04-16 15:49:39.005105
sensor.total_house_power,456.66,2020-04-16 15:49:51.005828
sensor.total_house_power,693.98,2020-04-16 15:49:53.007069
sensor.total_house_power,699.27,2020-04-16 15:50:00.005571
sensor.total_house_power,520.64,2020-04-16 15:50:05.006019
sensor.total_house_power,664.95,2020-04-16 15:50:07.153711
sensor.total_house_power,642.83,2020-04-16 15:50:19.358394
sensor.total_house_power,695.07,2020-04-16 15:50:33.393575
sensor.total_house_power,620.34,2020-04-16 15:50:41.017683
sensor.total_house_power,434.18,2020-04-16 15:50:53.003928
sensor.total_house_power,588.27,2020-04-16 15:50:54.005446
sensor.total_house_power,484.78,2020-04-16 15:51:06.009540
sensor.total_house_power,791.02,2020-04-16 15:51:24.718460
sensor.total_house_power,539.11,2020-04-16 15:51:27.008090
sensor.total_house_power,543.94,2020-04-16 15:51:39.330919
sensor.total_house_power,747.53,2020-04-16 15:51:42.013079
sensor.total_house_power,737.71,2020-04-16 15:52:08.341674
sensor.total_house_power,593.05,2020-04-16 15:52:14.006111
sensor.total_house_power,696.30,2020-04-16 15:52:16.006012
sensor.total_house_power,495.90,2020-04-16 15:52:28.005908
sensor.total_house_power,661.21,2020-04-16 15:52:56.006462
sensor.total_house_power,1118.27,2020-04-16 15:55:03.474833
sensor.total_house_power,802.22,2020-04-16 15:55:05.006446
sensor.total_house_power,721.64,2020-04-16 16:00:04.577471
sensor.total_house_power,1630.61,2020-04-16 16:05:00.706137
sensor.total_house_power,950.89,2020-04-16 16:05:02.003448
sensor.total_house_power,1233.12,2020-04-16 16:09:26.677424
sensor.total_house_power,886.18,2020-04-16 16:09:27.762342
sensor.total_house_power,1143.96,2020-04-16 16:09:38.008077
sensor.total_house_power,960.11,2020-04-16 16:09:42.006811
sensor.total_house_power,1117.98,2020-04-16 16:09:57.003498
sensor.total_house_power,855.05,2020-04-16 16:10:15.757537
sensor.total_house_power,1527.26,2020-04-16 16:10:45.739811
sensor.total_house_power,1260.05,2020-04-16 16:10:50.007776
sensor.total_house_power,1159.33,2020-04-16 16:11:30.790218
sensor.total_house_power,1324.26,2020-04-16 16:11:58.775042
sensor.total_house_power,2347.78,2020-04-16 16:12:01.008848
sensor.total_house_power,3169.94,2020-04-16 16:12:01.812187
sensor.total_house_power,3020.47,2020-04-16 16:12:24.808710
sensor.total_house_power,3644.16,2020-04-16 16:13:27.752461
sensor.total_house_power,3119.80,2020-04-16 16:13:39.765815
sensor.total_house_power,2321.95,2020-04-16 16:13:58.829991
sensor.total_house_power,1270.82,2020-04-16 16:14:00.004318
sensor.total_house_power,1604.27,2020-04-16 16:14:35.022339
sensor.total_house_power,1788.73,2020-04-16 16:14:36.005169
sensor.total_house_power,1432.46,2020-04-16 16:14:46.887754
sensor.total_house_power,756.75,2020-04-16 16:19:37.454306
sensor.total_house_power,1286.66,2020-04-16 16:23:53.378748
sensor.total_house_power,842.98,2020-04-16 16:23:55.006729
sensor.total_house_power,650.10,2020-04-16 16:28:26.501056
sensor.total_house_power,739.36,2020-04-16 16:33:26.555867
sensor.total_house_power,1099.44,2020-04-16 16:38:04.549622
sensor.total_house_power,926.19,2020-04-16 16:38:06.011769
sensor.total_house_power,1088.49,2020-04-16 16:42:26.605148
sensor.total_house_power,667.53,2020-04-16 16:42:38.570615
sensor.total_house_power,491.72,2020-04-16 16:43:36.637412
sensor.total_house_power,1146.40,2020-04-16 16:48:24.682601
sensor.total_house_power,599.18,2020-04-16 16:48:37.004756
sensor.total_house_power,1157.02,2020-04-16 16:52:21.876859
sensor.total_house_power,917.95,2020-04-16 16:52:23.004125
sensor.total_house_power,1030.52,2020-04-16 16:54:15.868593
sensor.total_house_power,782.73,2020-04-16 16:55:16.954804
sensor.total_house_power,797.93,2020-04-16 16:55:43.746520
sensor.total_house_power,999.46,2020-04-16 17:00:37.843155
sensor.total_house_power,683.79,2020-04-16 17:04:33.894362
sensor.total_house_power,1684.15,2020-04-16 17:04:57.935009
sensor.total_house_power,892.24,2020-04-16 17:06:03.882869
sensor.total_house_power,1374.80,2020-04-16 17:06:50.937616
sensor.total_house_power,1209.56,2020-04-16 17:06:52.356233
sensor.total_house_power,1717.50,2020-04-16 17:07:35.962258
sensor.total_house_power,2444.73,2020-04-16 17:08:25.954597
sensor.total_house_power,1916.59,2020-04-16 17:08:27.005613
sensor.total_house_power,1613.02,2020-04-16 17:08:31.006535
sensor.total_house_power,1436.23,2020-04-16 17:08:31.933586
sensor.total_house_power,1389.09,2020-04-16 17:08:51.977583
sensor.total_house_power,1432.73,2020-04-16 17:09:27.974088
sensor.total_house_power,1223.91,2020-04-16 17:13:31.033316
sensor.total_house_power,1613.18,2020-04-16 17:15:09.143685
sensor.total_house_power,1834.81,2020-04-16 17:15:10.990234
sensor.total_house_power,1655.51,2020-04-16 17:15:12.006050
sensor.total_house_power,5808.73,2020-04-16 17:15:15.020762
sensor.total_house_power,6959.19,2020-04-16 17:15:15.051451
sensor.total_house_power,6426.44,2020-04-16 17:15:47.134779
sensor.total_house_power,6654.22,2020-04-16 17:16:36.370681
sensor.total_house_power,7378.35,2020-04-16 17:16:39.006288
sensor.total_house_power,8411.93,2020-04-16 17:16:40.007602
sensor.total_house_power,7509.07,2020-04-16 17:17:36.099234
sensor.total_house_power,6574.07,2020-04-16 17:17:38.010476
sensor.total_house_power,8099.57,2020-04-16 17:18:18.139876
sensor.total_house_power,7037.46,2020-04-16 17:19:16.133709
sensor.total_house_power,6447.06,2020-04-16 17:19:17.155232
sensor.total_house_power,6511.91,2020-04-16 17:20:41.161720
sensor.total_house_power,6309.05,2020-04-16 17:21:20.292718
sensor.total_house_power,6678.98,2020-04-16 17:21:22.014276
sensor.total_house_power,6423.10,2020-04-16 17:23:09.271430
sensor.total_house_power,6443.56,2020-04-16 17:28:09.295707
sensor.total_house_power,6804.48,2020-04-16 17:31:37.547747
sensor.total_house_power,6560.58,2020-04-16 17:31:40.297522
sensor.total_house_power,6645.64,2020-04-16 17:35:51.370445
sensor.total_house_power,6643.50,2020-04-16 17:37:13.421329
sensor.total_house_power,6390.18,2020-04-16 17:37:52.371573
sensor.total_house_power,6402.00,2020-04-16 17:39:27.396868
sensor.total_house_power,6511.92,2020-04-16 17:39:56.435862
sensor.total_house_power,6449.15,2020-04-16 17:44:56.526116
sensor.total_house_power,2944.05,2020-04-16 17:48:09.533847
sensor.total_house_power,998.55,2020-04-16 17:48:10.496024
sensor.total_house_power,643.43,2020-04-16 17:48:39.004868
sensor.total_house_power,755.92,2020-04-16 17:50:20.642902
sensor.total_house_power,565.57,2020-04-16 17:55:20.623690
sensor.total_house_power,720.96,2020-04-16 18:00:20.648952
sensor.total_house_power,972.55,2020-04-16 18:04:51.697445
sensor.total_house_power,707.41,2020-04-16 18:04:53.006591
sensor.total_house_power,751.20,2020-04-16 18:05:17.725317
sensor.total_house_power,1291.11,2020-04-16 18:06:25.751336
sensor.total_house_power,1081.10,2020-04-16 18:06:51.736017
sensor.total_house_power,973.26,2020-04-16 18:07:06.006047
sensor.total_house_power,1057.66,2020-04-16 18:12:05.815919
sensor.total_house_power,952.42,2020-04-16 18:12:51.815804
sensor.total_house_power,713.57,2020-04-16 18:15:06.816445
sensor.total_house_power,497.76,2020-04-16 18:15:08.006895
sensor.total_house_power,455.68,2020-04-16 18:15:15.007120
sensor.total_house_power,643.13,2020-04-16 18:16:37.873935
sensor.total_house_power,1018.95,2020-04-16 18:19:15.903872
sensor.total_house_power,761.28,2020-04-16 18:19:17.004415
sensor.total_house_power,1362.22,2020-04-16 18:23:02.987619
sensor.total_house_power,678.27,2020-04-16 18:23:04.004750
sensor.total_house_power,612.86,2020-04-16 18:26:28.020895
sensor.total_house_power,504.86,2020-04-16 18:27:08.028990
sensor.total_house_power,1585.44,2020-04-16 18:27:45.014755
sensor.total_house_power,924.47,2020-04-16 18:27:46.008048
sensor.total_house_power,955.29,2020-04-16 18:32:46.085775
sensor.total_house_power,1376.37,2020-04-16 18:33:57.093338
sensor.total_house_power,1109.54,2020-04-16 18:33:59.005717
sensor.total_house_power,1077.86,2020-04-16 18:38:58.150538
sensor.total_house_power,1304.73,2020-04-16 18:40:01.138145
sensor.total_house_power,1543.37,2020-04-16 18:40:02.139200
sensor.total_house_power,1991.14,2020-04-16 18:40:05.007133
sensor.total_house_power,1609.59,2020-04-16 18:40:07.193207
sensor.total_house_power,1164.14,2020-04-16 18:40:14.148301
sensor.total_house_power,677.80,2020-04-16 18:41:28.182299
sensor.total_house_power,667.70,2020-04-16 18:46:28.230627
sensor.total_house_power,960.12,2020-04-16 18:47:36.235108
sensor.total_house_power,1178.61,2020-04-16 18:48:26.248846
sensor.total_house_power,944.52,2020-04-16 18:48:28.012998
sensor.total_house_power,695.56,2020-04-16 18:53:27.484473
sensor.total_house_power,1149.07,2020-04-16 18:56:44.334977
sensor.total_house_power,1341.63,2020-04-16 18:56:46.006585
sensor.total_house_power,972.48,2020-04-16 18:57:40.342665
sensor.total_house_power,1328.17,2020-04-16 18:57:42.033706
sensor.total_house_power,947.98,2020-04-16 18:57:45.006705
sensor.total_house_power,1332.10,2020-04-16 18:57:47.005898
sensor.total_house_power,1180.44,2020-04-16 18:57:54.399684
sensor.total_house_power,1331.60,2020-04-16 18:57:56.006048
sensor.total_house_power,1687.89,2020-04-16 18:58:44.167846
sensor.total_house_power,3129.41,2020-04-16 18:58:46.025705
sensor.total_house_power,1441.94,2020-04-16 18:58:47.005125
sensor.total_house_power,1602.82,2020-04-16 19:02:57.210143
sensor.total_house_power,1806.30,2020-04-16 19:03:25.217416
sensor.total_house_power,2072.34,2020-04-16 19:03:27.005742
sensor.total_house_power,2039.15,2020-04-16 19:07:29.282629
sensor.total_house_power,1769.06,2020-04-16 19:07:41.260886
sensor.total_house_power,2682.91,2020-04-16 19:10:18.306595
sensor.total_house_power,1773.60,2020-04-16 19:10:20.007654
sensor.total_house_power,1962.95,2020-04-16 19:10:21.006603
sensor.total_house_power,1576.09,2020-04-16 19:10:23.338691
sensor.total_house_power,1131.24,2020-04-16 19:11:57.335915
sensor.total_house_power,1122.47,2020-04-16 19:16:57.359173
sensor.total_house_power,1534.66,2020-04-16 19:17:25.353848
sensor.total_house_power,1253.36,2020-04-16 19:17:27.004836
sensor.total_house_power,1185.72,2020-04-16 19:22:26.460825
sensor.total_house_power,960.57,2020-04-16 19:23:45.423612
sensor.total_house_power,628.45,2020-04-16 19:23:47.008224
sensor.total_house_power,1177.78,2020-04-16 19:23:48.015094
sensor.total_house_power,725.51,2020-04-16 19:23:50.408242
sensor.total_house_power,1180.20,2020-04-16 19:23:53.007210
sensor.total_house_power,1019.88,2020-04-16 19:24:06.008331
sensor.total_house_power,1183.43,2020-04-16 19:24:07.013191
sensor.total_house_power,781.75,2020-04-16 19:24:09.015403
sensor.total_house_power,424.47,2020-04-16 19:24:10.007757
sensor.total_house_power,1030.53,2020-04-16 19:24:11.007568
sensor.total_house_power,1185.50,2020-04-16 19:24:12.010504
sensor.total_house_power,447.34,2020-04-16 19:24:13.006577
sensor.total_house_power,1183.94,2020-04-16 19:24:16.007479
sensor.total_house_power,683.29,2020-04-16 19:24:17.005171
sensor.total_house_power,414.04,2020-04-16 19:24:18.005123
sensor.total_house_power,751.67,2020-04-16 19:24:20.006869
sensor.total_house_power,1154.60,2020-04-16 19:24:21.004675
sensor.total_house_power,415.66,2020-04-16 19:24:24.006459
sensor.total_house_power,866.20,2020-04-16 19:24:25.005063
sensor.total_house_power,1032.76,2020-04-16 19:24:26.007164
sensor.total_house_power,591.49,2020-04-16 19:24:27.005519
sensor.total_house_power,264.90,2020-04-16 19:24:28.006308
sensor.total_house_power,1029.88,2020-04-16 19:24:29.535959
sensor.total_house_power,801.44,2020-04-16 19:24:33.006540
sensor.total_house_power,556.40,2020-04-16 19:24:34.008674
sensor.total_house_power,1034.95,2020-04-16 19:24:34.522824
sensor.total_house_power,701.84,2020-04-16 19:24:37.003805
sensor.total_house_power,262.04,2020-04-16 19:24:38.011466
sensor.total_house_power,773.81,2020-04-16 19:24:39.091843
sensor.total_house_power,331.94,2020-04-16 19:24:40.004976
sensor.total_house_power,1012.70,2020-04-16 19:24:44.004611
sensor.total_house_power,598.86,2020-04-16 19:24:45.007984
sensor.total_house_power,262.91,2020-04-16 19:24:46.006556
sensor.total_house_power,462.69,2020-04-16 19:24:48.010225
sensor.total_house_power,1036.01,2020-04-16 19:24:49.005732
sensor.total_house_power,492.14,2020-04-16 19:24:50.007562
sensor.total_house_power,270.80,2020-04-16 19:24:51.007773
sensor.total_house_power,685.73,2020-04-16 19:24:53.009491
sensor.total_house_power,1031.71,2020-04-16 19:24:54.004287
sensor.total_house_power,267.16,2020-04-16 19:24:56.008814
sensor.total_house_power,661.84,2020-04-16 19:25:07.008274
sensor.total_house_power,376.82,2020-04-16 19:25:08.006644
sensor.total_house_power,985.74,2020-04-16 19:25:12.005541
sensor.total_house_power,490.74,2020-04-16 19:25:13.005473
sensor.total_house_power,1218.71,2020-04-16 19:25:17.005458
sensor.total_house_power,629.30,2020-04-16 19:25:18.008192
sensor.total_house_power,448.10,2020-04-16 19:25:19.003727
sensor.total_house_power,1194.55,2020-04-16 19:25:31.006436
sensor.total_house_power,480.32,2020-04-16 19:25:32.006214
sensor.total_house_power,647.13,2020-04-16 19:25:35.006692
sensor.total_house_power,1219.04,2020-04-16 19:25:36.007174
sensor.total_house_power,544.96,2020-04-16 19:25:36.583907
sensor.total_house_power,880.69,2020-04-16 19:25:40.008356
sensor.total_house_power,591.70,2020-04-16 19:25:41.005350
sensor.total_house_power,983.81,2020-04-16 19:25:49.573909
sensor.total_house_power,451.99,2020-04-16 19:25:51.009997
sensor.total_house_power,912.96,2020-04-16 19:26:43.009189
sensor.total_house_power,632.60,2020-04-16 19:26:45.016057
sensor.total_house_power,631.09,2020-04-16 19:26:51.589336
sensor.total_house_power,900.70,2020-04-16 19:26:55.008043
sensor.total_house_power,631.02,2020-04-16 19:26:57.007480
sensor.total_house_power,1133.54,2020-04-16 19:27:00.059800
sensor.total_house_power,630.76,2020-04-16 19:27:02.006367
sensor.total_house_power,1008.81,2020-04-16 19:27:05.007059
sensor.total_house_power,638.85,2020-04-16 19:27:06.006821
sensor.total_house_power,972.39,2020-04-16 19:27:13.606681
sensor.total_house_power,722.79,2020-04-16 19:27:15.007482
sensor.total_house_power,999.95,2020-04-16 19:27:19.003943
sensor.total_house_power,639.23,2020-04-16 19:27:20.003459
sensor.total_house_power,919.82,2020-04-16 19:27:28.005557
sensor.total_house_power,628.75,2020-04-16 19:27:28.546632
sensor.total_house_power,981.11,2020-04-16 19:27:33.006092
sensor.total_house_power,629.24,2020-04-16 19:27:34.007232
sensor.total_house_power,1240.47,2020-04-16 19:27:38.006340
sensor.total_house_power,628.12,2020-04-16 19:27:38.695347
sensor.total_house_power,881.66,2020-04-16 19:27:42.006894
sensor.total_house_power,621.89,2020-04-16 19:27:44.013331
sensor.total_house_power,1059.57,2020-04-16 19:27:47.005364
sensor.total_house_power,622.20,2020-04-16 19:27:48.006809
sensor.total_house_power,1317.10,2020-04-16 19:27:52.006744
sensor.total_house_power,568.36,2020-04-16 19:27:53.007235
sensor.total_house_power,605.14,2020-04-16 19:27:56.007314
sensor.total_house_power,914.77,2020-04-16 19:27:57.010626
sensor.total_house_power,438.97,2020-04-16 19:27:58.005631
sensor.total_house_power,851.46,2020-04-16 19:28:01.086596
sensor.total_house_power,469.18,2020-04-16 19:28:03.006636
sensor.total_house_power,1110.62,2020-04-16 19:28:06.005747
sensor.total_house_power,544.49,2020-04-16 19:28:07.006510
sensor.total_house_power,1211.62,2020-04-16 19:28:11.009002
sensor.total_house_power,437.15,2020-04-16 19:28:13.006416
sensor.total_house_power,752.86,2020-04-16 19:28:15.012779
sensor.total_house_power,967.46,2020-04-16 19:28:16.008131
sensor.total_house_power,434.29,2020-04-16 19:28:17.006867
sensor.total_house_power,995.57,2020-04-16 19:28:20.007452
sensor.total_house_power,805.39,2020-04-16 19:28:21.008414
sensor.total_house_power,432.14,2020-04-16 19:28:22.007570
sensor.total_house_power,1200.65,2020-04-16 19:28:25.006344
sensor.total_house_power,873.93,2020-04-16 19:28:26.005409
sensor.total_house_power,432.40,2020-04-16 19:28:27.005731
sensor.total_house_power,665.27,2020-04-16 19:28:29.005711
sensor.total_house_power,1204.72,2020-04-16 19:28:30.005515
sensor.total_house_power,913.20,2020-04-16 19:28:31.006831
sensor.total_house_power,437.63,2020-04-16 19:28:32.013816
sensor.total_house_power,896.66,2020-04-16 19:28:33.592258
sensor.total_house_power,1200.75,2020-04-16 19:28:35.007307
sensor.total_house_power,680.10,2020-04-16 19:28:36.006532
sensor.total_house_power,426.35,2020-04-16 19:28:37.006602
sensor.total_house_power,1141.71,2020-04-16 19:28:38.617302
sensor.total_house_power,459.43,2020-04-16 19:28:41.007856
sensor.total_house_power,576.67,2020-04-16 19:28:43.005255
sensor.total_house_power,1204.96,2020-04-16 19:28:44.008719
sensor.total_house_power,854.52,2020-04-16 19:28:45.006574
sensor.total_house_power,426.36,2020-04-16 19:28:46.012713
sensor.total_house_power,811.38,2020-04-16 19:28:48.004499
sensor.total_house_power,1204.08,2020-04-16 19:28:49.006994
sensor.total_house_power,622.74,2020-04-16 19:28:50.007861
sensor.total_house_power,434.11,2020-04-16 19:28:51.007925
sensor.total_house_power,1049.84,2020-04-16 19:28:53.007048
sensor.total_house_power,432.92,2020-04-16 19:28:55.007194
sensor.total_house_power,1202.60,2020-04-16 19:28:58.013121
sensor.total_house_power,997.78,2020-04-16 19:28:59.044906
sensor.total_house_power,432.94,2020-04-16 19:29:00.242732
sensor.total_house_power,742.26,2020-04-16 19:29:02.006252
sensor.total_house_power,1207.82,2020-04-16 19:29:03.027993
sensor.total_house_power,425.17,2020-04-16 19:29:05.008092
sensor.total_house_power,976.73,2020-04-16 19:29:07.006775
sensor.total_house_power,1205.53,2020-04-16 19:29:08.006154
sensor.total_house_power,424.53,2020-04-16 19:29:10.007173
sensor.total_house_power,1190.72,2020-04-16 19:29:12.006405
sensor.total_house_power,1013.92,2020-04-16 19:29:14.006352
sensor.total_house_power,427.37,2020-04-16 19:29:15.006835
sensor.total_house_power,660.41,2020-04-16 19:29:16.009485
sensor.total_house_power,1198.57,2020-04-16 19:29:17.012661
sensor.total_house_power,432.62,2020-04-16 19:29:18.594551
sensor.total_house_power,893.77,2020-04-16 19:29:21.006883
sensor.total_house_power,1200.90,2020-04-16 19:29:22.006356
sensor.total_house_power,907.52,2020-04-16 19:29:23.006816
sensor.total_house_power,425.50,2020-04-16 19:29:24.006285
sensor.total_house_power,1117.61,2020-04-16 19:29:26.005998
sensor.total_house_power,605.18,2020-04-16 19:29:28.007372
sensor.total_house_power,427.50,2020-04-16 19:29:29.006865
sensor.total_house_power,1102.78,2020-04-16 19:29:31.005359
sensor.total_house_power,607.83,2020-04-16 19:29:32.274149
sensor.total_house_power,423.05,2020-04-16 19:29:34.017396
sensor.total_house_power,1206.72,2020-04-16 19:29:36.006261
sensor.total_house_power,1019.94,2020-04-16 19:29:37.006783
sensor.total_house_power,432.82,2020-04-16 19:29:38.005768
sensor.total_house_power,799.46,2020-04-16 19:29:40.005776
sensor.total_house_power,1207.70,2020-04-16 19:29:41.007604
sensor.total_house_power,494.13,2020-04-16 19:29:42.007902
sensor.total_house_power,1026.24,2020-04-16 19:29:45.007181
sensor.total_house_power,688.05,2020-04-16 19:29:46.009604
sensor.total_house_power,429.53,2020-04-16 19:29:47.007366
sensor.total_house_power,1205.02,2020-04-16 19:29:49.337399
sensor.total_house_power,880.23,2020-04-16 19:29:51.006056
sensor.total_house_power,427.87,2020-04-16 19:29:52.006709
sensor.total_house_power,721.55,2020-04-16 19:29:54.006395
sensor.total_house_power,1203.84,2020-04-16 19:29:55.007431
sensor.total_house_power,716.95,2020-04-16 19:29:56.007735
sensor.total_house_power,431.32,2020-04-16 19:29:57.003944
sensor.total_house_power,948.59,2020-04-16 19:29:59.006161
sensor.total_house_power,428.60,2020-04-16 19:30:01.006149
sensor.total_house_power,1187.24,2020-04-16 19:30:04.022107
sensor.total_house_power,756.03,2020-04-16 19:30:05.019165
sensor.total_house_power,424.52,2020-04-16 19:30:06.157913
sensor.total_house_power,632.29,2020-04-16 19:30:08.006704
sensor.total_house_power,1203.84,2020-04-16 19:30:08.327275
sensor.total_house_power,853.21,2020-04-16 19:30:10.005316
sensor.total_house_power,432.81,2020-04-16 19:30:11.010769
sensor.total_house_power,894.66,2020-04-16 19:30:13.006685
sensor.total_house_power,1203.37,2020-04-16 19:30:14.007036
sensor.total_house_power,904.69,2020-04-16 19:30:15.006346
sensor.total_house_power,429.87,2020-04-16 19:30:16.005985
sensor.total_house_power,1117.78,2020-04-16 19:30:18.005177
sensor.total_house_power,429.00,2020-04-16 19:30:20.006531
sensor.total_house_power,1208.69,2020-04-16 19:30:23.003701
sensor.total_house_power,952.37,2020-04-16 19:30:24.005303
sensor.total_house_power,445.39,2020-04-16 19:30:25.006745
sensor.total_house_power,821.19,2020-04-16 19:30:27.007349
sensor.total_house_power,1215.01,2020-04-16 19:30:28.007259
sensor.total_house_power,446.74,2020-04-16 19:30:29.007457
sensor.total_house_power,725.63,2020-04-16 19:30:32.005096
sensor.total_house_power,447.05,2020-04-16 19:30:33.003914
sensor.total_house_power,1222.46,2020-04-16 19:30:37.006257
sensor.total_house_power,522.64,2020-04-16 19:30:38.008462
sensor.total_house_power,779.10,2020-04-16 19:30:41.006982
sensor.total_house_power,535.76,2020-04-16 19:30:42.006386
sensor.total_house_power,798.11,2020-04-16 19:30:46.011094
sensor.total_house_power,444.69,2020-04-16 19:30:47.007600
sensor.total_house_power,1223.88,2020-04-16 19:30:51.006237
sensor.total_house_power,647.81,2020-04-16 19:30:52.006182
sensor.total_house_power,447.39,2020-04-16 19:30:53.007484
sensor.total_house_power,700.58,2020-04-16 19:30:55.010399
sensor.total_house_power,1226.14,2020-04-16 19:30:56.006211
sensor.total_house_power,628.08,2020-04-16 19:30:57.003910
sensor.total_house_power,448.36,2020-04-16 19:30:58.004754
sensor.total_house_power,935.10,2020-04-16 19:31:00.007199
sensor.total_house_power,1215.22,2020-04-16 19:31:01.007260
sensor.total_house_power,693.07,2020-04-16 19:31:02.373026
sensor.total_house_power,447.19,2020-04-16 19:31:04.006369
sensor.total_house_power,1165.90,2020-04-16 19:31:05.008379
sensor.total_house_power,581.13,2020-04-16 19:31:21.344729
sensor.total_house_power,1266.27,2020-04-16 19:31:24.003543
sensor.total_house_power,1047.58,2020-04-16 19:31:25.006987
sensor.total_house_power,483.94,2020-04-16 19:31:26.008102
sensor.total_house_power,830.65,2020-04-16 19:31:28.009282
sensor.total_house_power,671.55,2020-04-16 19:31:29.003910
sensor.total_house_power,487.43,2020-04-16 19:31:30.005970
sensor.total_house_power,1050.19,2020-04-16 19:31:33.003916
sensor.total_house_power,715.64,2020-04-16 19:31:34.005867
sensor.total_house_power,483.72,2020-04-16 19:31:35.008329
sensor.total_house_power,729.01,2020-04-16 19:31:42.007352
sensor.total_house_power,491.15,2020-04-16 19:31:43.443743
sensor.total_house_power,974.59,2020-04-16 19:31:47.006273
sensor.total_house_power,726.99,2020-04-16 19:31:48.006092
sensor.total_house_power,488.53,2020-04-16 19:31:49.006437
sensor.total_house_power,924.48,2020-04-16 19:31:52.011206
sensor.total_house_power,491.52,2020-04-16 19:31:53.006815
sensor.total_house_power,988.45,2020-04-16 19:31:55.374370
sensor.total_house_power,671.77,2020-04-16 19:31:57.005896
sensor.total_house_power,913.40,2020-04-16 19:32:01.007738
sensor.total_house_power,626.52,2020-04-16 19:32:02.005803
sensor.total_house_power,826.21,2020-04-16 19:32:06.007993
sensor.total_house_power,616.92,2020-04-16 19:32:07.017584
sensor.total_house_power,623.00,2020-04-16 19:32:12.016852
sensor.total_house_power,874.05,2020-04-16 19:32:15.006730
sensor.total_house_power,1221.16,2020-04-16 19:32:16.006744
sensor.total_house_power,619.78,2020-04-16 19:32:17.005608
sensor.total_house_power,1102.49,2020-04-16 19:32:20.009817
sensor.total_house_power,638.56,2020-04-16 19:32:21.007309
sensor.total_house_power,1333.16,2020-04-16 19:32:25.181654
sensor.total_house_power,618.93,2020-04-16 19:32:25.404052
sensor.total_house_power,792.54,2020-04-16 19:32:29.006356
sensor.total_house_power,1304.30,2020-04-16 19:32:30.007317
sensor.total_house_power,617.48,2020-04-16 19:32:31.007120
sensor.total_house_power,1027.70,2020-04-16 19:32:33.394148
sensor.total_house_power,612.97,2020-04-16 19:32:36.005464
sensor.total_house_power,1195.13,2020-04-16 19:32:39.006866
sensor.total_house_power,613.18,2020-04-16 19:32:40.006478
sensor.total_house_power,1015.56,2020-04-16 19:32:44.006379
sensor.total_house_power,616.23,2020-04-16 19:32:45.018125
sensor.total_house_power,948.92,2020-04-16 19:32:48.009527
sensor.total_house_power,1230.10,2020-04-16 19:32:49.006775
sensor.total_house_power,613.64,2020-04-16 19:32:50.006120
sensor.total_house_power,1157.08,2020-04-16 19:32:53.005695
sensor.total_house_power,703.96,2020-04-16 19:32:54.012200
sensor.total_house_power,1397.84,2020-04-16 19:32:58.005585
sensor.total_house_power,690.79,2020-04-16 19:32:59.006130
sensor.total_house_power,858.15,2020-04-16 19:33:02.004560
sensor.total_house_power,616.88,2020-04-16 19:33:04.006114
sensor.total_house_power,1094.21,2020-04-16 19:33:07.025032
sensor.total_house_power,618.61,2020-04-16 19:33:09.010774
sensor.total_house_power,1328.77,2020-04-16 19:33:12.006070
sensor.total_house_power,842.92,2020-04-16 19:33:13.006675
sensor.total_house_power,616.81,2020-04-16 19:33:14.005942
